"","iso3","count_respondents","scope","gender","quintile","twe_usd_pc","twe_usd_pc_low","twe_usd_pc_upp","twe_usd","twe_usd_low","twe_usd_upp","access_water_piped_house","access_water_piped_house_low","access_water_piped_house_upp","access_water_piped_plot","access_water_piped_plot_low","access_water_piped_plot_upp","water_trucked","water_trucked_low","water_trucked_upp","water_on_premises","water_on_premises_low","water_on_premises_upp","water_distr","water_distr_low","water_distr_upp","consume_distr","consume_distr_low","consume_distr_upp","consume_other","consume_other_low","consume_other_upp","consume_bottled","consume_bottled_low","consume_bottled_upp","improved_w_access","improved_w_access_low","improved_w_access_upp","water_daily","water_daily_low","water_daily_upp","water_dist_daily","water_dist_daily_low","water_dist_daily_upp","access_water_piped_house_daily","access_water_piped_house_daily_low","access_water_piped_house_daily_upp","access_water_piped_plot_daily","access_water_piped_plot_daily_low","access_water_piped_plot_daily_upp","w_dist_treatment","w_dist_treatment_low","w_dist_treatment_upp","w_treatment","w_treatment_low","w_treatment_upp","reason_w_treatment_taste","reason_w_treatment_taste_low","reason_w_treatment_taste_upp","reason_w_treatment_color","reason_w_treatment_color_low","reason_w_treatment_color_upp","reason_w_treatment_quality","reason_w_treatment_quality_low","reason_w_treatment_quality_upp","reason_w_treatment_continuity","reason_w_treatment_continuity_low","reason_w_treatment_continuity_upp","bottled_color","bottled_color_low","bottled_color_upp","bottled_continuity","bottled_continuity_low","bottled_continuity_upp","bottled_quality","bottled_quality_low","bottled_quality_upp","bottled_custom","bottled_custom_low","bottled_custom_upp","bottled_taste","bottled_taste_low","bottled_taste_upp","piped_ou","piped_ou_low","piped_ou_upp","other_ou","other_ou_low","other_ou_upp","unimproved_ou","unimproved_ou_low","unimproved_ou_upp","we_piped_water","we_piped_water_low","we_piped_water_upp","we_bottled","we_bottled_low","we_bottled_upp","we_trucked","we_trucked_low","we_trucked_upp","satisfied_service","satisfied_service_low","satisfied_service_upp","unsatisfied_service","unsatisfied_service_low","unsatisfied_service_upp","access_san_exclusive","access_san_exclusive_low","access_san_exclusive_upp","access_sewer","access_sewer_low","access_sewer_upp","access_septic","access_septic_low","access_septic_upp","access_latrine","access_latrine_low","access_latrine_upp","improved_san","improved_san_low","improved_san_upp","access_sewer_exclusive","access_sewer_exclusive_low","access_sewer_exclusive_upp","access_septic_exclusive","access_septic_exclusive_low","access_septic_exclusive_upp","access_latrine_exclusive","access_latrine_exclusive_low","access_latrine_exclusive_upp","improved_san_exclusive","improved_san_exclusive_low","improved_san_exclusive_upp","no_san_access","no_san_access_low","no_san_access_upp","open_def","open_def_low","open_def_upp","access_latrines_unimproved","access_latrines_unimproved_low","access_latrines_unimproved_upp","access_latrines_unimproved_exclusive","access_latrines_unimproved_exclusive_low","access_latrines_unimproved_exclusive_upp","sewage_treated","sewage_treated_low","sewage_treated_upp","sewage_dont_know","sewage_dont_know_low","sewage_dont_know_upp","sewage_contaminates","sewage_contaminates_low","sewage_contaminates_upp","year"
"318","HTI",95,"rural","all","1",0.651683796784835,0.259201197379828,1.04416639618984,4.30236673185153,1.2612389854134,7.34349447828966,0,0,0,0.0702595898610694,-0.0113391366850596,0.151858316407198,0.0188851466307848,-0.00694543429344787,0.0447157275550174,0.119505001390034,0.0300054233600735,0.209004579419995,0.129399672870032,0.0342063383985213,0.224593007341543,0.0702595898610694,-0.0113391366850596,0.151858316407198,0.570773943385247,0.440610092937169,0.700937793833326,0.272728084956017,0.148202477682793,0.397253692229241,0.641033533246317,0.517577383198949,0.764489683293685,0.207375833930647,0.0705169371773754,0.344234730683919,0.0809086986806958,-0.0780342380322029,0.239851635393594,0,0,0,0.010469559141622,-0.0100270573652965,0.0309661756485405,1,1,1,0.710930462024728,0.55021658834681,0.871644335702647,0,0,0,0,0,0,0.361420708560958,0.240136542029336,0.48270487509258,0,0,0,0,0,0,0.175689903574819,-0.0712810602699914,0.422660867419628,0.289255057168974,0.0151932656101523,0.563316848727796,0,0,0,0,0,0,0.10829388894274,0.0200959493738109,0.196491828511669,0.375460184472573,0.25015990477608,0.500760464169067,0.154541457572069,0.0558713703522897,0.253211544791848,2.69657674873138,1.63984010214287,3.75331339531989,13.9536098610697,5.50429211590698,22.4029276062324,29.5309941206475,29.5309941206475,29.5309941206475,0,0,0,0,0,0,0.568071507766285,0.434952558366013,0.701190457166556,0.10476352898185,-0.00332392511612656,0.212850983079826,0.0778587348324226,0.00247535635719778,0.153242113307647,0.28456719338948,0.12562958012709,0.44350480665187,0.467189457203753,0.289163126771207,0.645215787636298,0.0363607254713277,-0.013467734872394,0.0861891858150494,0.0526408045146636,0.00159133146917789,0.103690277560149,0.16475789157578,0.0549986211720514,0.274517161979508,0.253759421561771,0.130681208686031,0.376837634437511,0.216168527719531,0.108679370437248,0.323657685001813,0.0732502051149394,0.00032184642163581,0.146178563808243,0.532810542796247,0.354784212363702,0.710836873228793,0.746240578438229,0.623162365562489,0.869318791313969,0,0,0,0.258689158223157,-0.0991578707823457,0.616536187228659,0,0,0,2021
"319","HTI",81,"urban","all","1",1.46535850553724,0.57816423150004,2.35255277957444,5.83064953412202,3.02076006025474,8.6405390079893,0,0,0,0.0552758679677796,0.00391309455442448,0.106638641381135,0.00818924585374101,-0.00792921180473658,0.0243077035122186,0.080021793603598,0.0174168489008758,0.14262673830632,0.133252984077707,0.0492210844042594,0.217284883751154,0.0552758679677796,0.00391309455442448,0.106638641381135,0.6130077701132,0.469977333779981,0.756038206446418,0.428935396314816,0.27436590232135,0.583504890308282,0.668283638080979,0.530108689595429,0.806458586566529,0.255709636139205,0.0837722875125995,0.42764698476581,0.162788750072516,-0.0924258391680969,0.418003339313128,0,0,0,0.00274064827662993,-0.00268500416540616,0.00816630071866602,0.532900362986758,-0.0716325381086402,1.13743326408216,0.589149251443792,0.384936878313629,0.793361624573955,0,0,0,0,0,0,0.230580177934553,0.104429691772919,0.356730664096188,0.00359824161424463,-0.0035135783479742,0.0107100615764635,0,0,0,0,0,0,0.337353908790769,0.0959572474895437,0.578750570091993,0.123006342610083,-0.0818995042809977,0.327912189501163,0,0,0,0.124873218540739,0.0447083021094232,0.205038134972054,0.410149939700209,0.260884059560768,0.559415819839651,0.175438688632859,0.049127843868017,0.301749533397701,36.2000939513197,26.1384902036301,46.2616976990093,10.479668344978,5.42441859942304,15.5349180905329,19.8141176548082,7.56951577845058,32.0587195311658,0,0,0,0,0,0,0.598581569490775,0.446487430045692,0.750675708935858,0.0955611106367904,-0.0321762999751524,0.223298521248733,0.221392293560953,0.0522650027222724,0.390519584399634,0.395339344700045,0.215615537049502,0.575063152350587,0.712292748897788,0.571155407947019,0.853430089848557,0,0,0,0.157203368627312,0.0129148778141814,0.301491859440443,0.269699782029207,0.122305500997042,0.417094063061371,0.426903150656519,0.257758645465847,0.59604765584719,0.129896155518808,0.020781230665581,0.239011080372036,0.0580899253070958,-0.0158550148162035,0.132034865430395,0.287707251102212,0.146569910151443,0.428844592052981,0.573096849343481,0.40395234415281,0.742241354534153,0,0,0,0.151458056443181,-0.102257460024719,0.405173572911081,0,0,0,2021
"320","HTI",55,"urban","all","2",2.82082873950721,1.11206425838872,4.5295932206257,9.5563647933782,4.42114286169805,14.6915867250584,0.0316642691892341,-0.0169481191370797,0.0802766575155479,0.116044996290452,0.0163518226841456,0.215738169896758,0.00923656540574131,-0.00902782387940852,0.0275009546908911,0.257978728641147,0.0870564462118572,0.428901011070437,0.163176117305941,0.0505344564573569,0.275817778154526,0.147709265479686,0.0377586260961937,0.257659904863178,0.459945402307283,0.272174364086126,0.647716440528439,0.293064388794307,0.119655999384362,0.466472778204252,0.607654667786969,0.431932763075419,0.783376572498518,0.458534421322229,0.215169892738737,0.701898949905721,0.385953192547009,0.0538327108609308,0.718073674233088,0.00818830973354657,-0.00801993639654439,0.0243965558636375,0.0547900336881068,-0.00719140532202242,0.116771472698236,0.792088549619539,0.42715265943788,1.1570244398012,0.716790252687023,0.490782351908512,0.942798153465533,0,0,0,0,0,0,0.280434182651522,0.110839631259927,0.450028734043117,0,0,0,0,0,0,0.0194714999385311,-0.0204786775451372,0.0594216774221994,0.476913670591409,0.111711726493567,0.842115614689251,0,0,0,0,0,0,0.113471094720489,0.0170943988354574,0.209847790605521,0.436504013251375,0.249419790533498,0.623588235969252,0.136823914565081,0.0309628936231743,0.242684935506988,16.5774376106318,1.18762787858259,31.967247342681,21.0685870980427,13.1445128053751,28.9926613907104,43.4582276723371,29.5764334016513,57.3400219430229,0,0,0,0,0,0,0.651607453392548,0.468446276770185,0.834768630014912,0.00481855483111438,-0.004843883646699,0.0144809933089278,0.226195144008192,0.00420856224608307,0.4481817257703,0.394047521636132,0.159769006846933,0.628326036425332,0.625061220475438,0.423907068351492,0.826215372599385,0.00399710715202035,-0.00397961906010572,0.0119738333641464,0.187634313514353,-0.00221965025056978,0.377488277279276,0.12515840210877,0.00387550789257578,0.246441296324964,0.316789822775143,0.115459987611939,0.518119657938348,0.0688681841274529,-0.00533754526326688,0.143073913518173,0.0304176472969664,-0.0284740552085143,0.0893093498024471,0.374938779524562,0.173784627400615,0.576092931648508,0.683210177224857,0.481880342061652,0.884540012388061,0,0,0,0,0,0,0,0,0,2021
"321","JAM",293,"rural","all","1",7.47363231629602,4.8591461902383,10.0881184423537,22.6248968215218,15.8564209124487,29.3933727305949,0.376825732731809,0.316356421498012,0.437295043965607,0.0796275083165638,0.0461391381060095,0.113115878527118,0.0661064321897965,0.0345674665445246,0.0976453978350684,0.599760994781813,0.53843919487978,0.661082794683845,0.606678645984006,0.544838910672751,0.668518381295262,0.456453241048373,0.394265674896712,0.518640807200035,0.392178821288658,0.331268177153523,0.453089465423793,0.195788627201777,0.146261729153349,0.245315525250205,0.848632062337031,0.802974702936191,0.894289421737872,0.37413387981758,0.296871857647261,0.451395901987899,0.41911929080127,0.328086789156901,0.510151792445639,0.15090670409489,0.102078937431866,0.199734470757914,0.0119418143098646,-0.00171968849908083,0.0256033171188101,0.423882583656877,0.32949173824707,0.518273429066684,0.494286388914761,0.422231827932275,0.566340949897247,0.0135758234243499,-0.000266395835003373,0.0274180426837033,0.00684983654807805,-0.00263751003378558,0.0163371831299417,0.137418033404127,0.096603257515395,0.178232809292859,0.00318545677179781,-0.00305288151990635,0.00942379506350197,0,0,0,0.052536275729031,-0.00599451808847667,0.111067069546539,0.273179870453975,0.139382944127914,0.406976796780036,0,0,0,0.0645319360080791,-0.00150397630059554,0.130567848316754,0.503429553506554,0.438207743860274,0.568651363152835,0.242151032321379,0.188585855212712,0.295716209430046,0.0430723967700253,0.0185187744491814,0.0676260190908691,31.9019028143952,25.1883671175589,38.6154385112314,31.817433723932,23.1202287376326,40.5146387102313,73.5271457107423,29.2749854100443,117.77930601144,0,0,0,0,0,0,0.845706626546125,0.798578673992849,0.8928345790994,0.398138607960044,0.33480377451282,0.461473441407268,0.273789378208869,0.214797343503205,0.332781412914534,0.0337339772608309,0.00809696032211256,0.0593709941995492,0.705661963429744,0.644960713629337,0.766363213230151,0.329205885428073,0.270304987046103,0.388106783810043,0.240273722814333,0.185368568278379,0.295178877350287,0.0172462964019129,0.00228492140713888,0.032207671396687,0.586725904644319,0.522714881791404,0.650736927497234,0.0213921193913561,0.00605355594410366,0.0367306828386085,0.00474326304780303,-0.00223393633692344,0.0117204624325295,0.294338036570256,0.233636786769849,0.355039286370663,0.413274095355681,0.349263072502766,0.477285118208596,0.0074132013543837,-0.00134629341056822,0.0161726961193356,1.0669870014895,0.766243764270382,1.36773023870861,0.00834678646788197,-0.00791461625229082,0.0246081891880548,2021
"322","JAM",145,"rural","all","5",8.23756360284751,6.12220389644941,10.3529233092456,30.1316314681351,21.9029654339333,38.3602975023369,0.397216618140904,0.301776818126192,0.492656418155615,0.0204993828856721,-0.0108846119372999,0.051883377708644,0.0417047009360581,0.00273902481844553,0.0806703770536706,0.532633049445447,0.437884926718596,0.627381172172297,0.762499166166744,0.676306567265728,0.848691765067759,0.417716001026576,0.321601323782025,0.513830678271126,0.461154558196197,0.365783996382697,0.556525120009697,0.346237509777326,0.259799331447545,0.432675688107107,0.878870559222773,0.81897779369827,0.938763324747276,0.59306342502602,0.484641609775089,0.701485240276951,0.600510976884815,0.488343756853064,0.712678196916565,0.216805019819536,0.134802357749505,0.298807681889566,0.00510941237375598,-0.00490544982162208,0.015124274569134,0.453973930175735,0.292322237642916,0.615625622708555,0.480524423418966,0.35052008053572,0.610528766302212,0.0222634261932396,-0.00680239313997708,0.0513292455264563,0,0,0,0.0788408580304036,0.0201394964480552,0.137542219612752,0,0,0,0,0,0,0.0265762218846612,-0.0247109001952205,0.0778633439645428,0.2936532080633,0.166162560806433,0.421143855320167,0.0157381375866978,-0.0149714200082711,0.0464476951816668,0.171562602268698,0.0564959487439224,0.286629255793473,0.681313244462713,0.584135780520558,0.778490708404868,0.142926755371101,0.0748621406106852,0.210991370131517,0.0123713852112034,-0.00703593440738333,0.0317787048297901,41.0215955064351,30.7903522995111,51.2528387133592,23.2566298402348,18.0339765728613,28.4792831076084,99.524644343442,43.3335468593646,155.715741827519,0,0,0,0,0,0,0.937281717636989,0.887025662684039,0.987537772589938,0.570111150529732,0.471427066846502,0.668795234212963,0.267978465520526,0.177529796368244,0.358427134672809,0.0271409074271859,-0.0109995736058627,0.0652813884602345,0.865230523477445,0.802452853512491,0.928008193442398,0.529453632797357,0.430429810468616,0.628477455126099,0.249088016676501,0.162153575484208,0.336022457868795,0.0270247136199078,-0.0109544913691163,0.0650039186089318,0.805566363093767,0.727941503168247,0.883191223019286,0,0,0,0,0,0,0.134769476522555,0.0719918065576017,0.197547146487509,0.194433636906233,0.116808776980714,0.272058496831753,0.0466530718485023,0.00674557475464215,0.0865605689423624,1.0604295020983,0.643213440241996,1.4776455639546,0.00506519176301486,-0.00486260771161252,0.0149929912376422,2021
"323","JAM",121,"urban","all","5",12.1952090800489,8.97457517447949,15.4158429856183,49.5954669416548,30.7118738952777,68.4790599880318,0.415185247403535,0.31535028720087,0.515020207606201,0.00397758826154839,-0.00383089591121087,0.0117860724343076,0.00234648542297835,-0.0022674364919954,0.00696040733795209,0.427546303755579,0.327676573124326,0.527416034386832,0.841586755911354,0.774764825998247,0.908408685824461,0.419162835665084,0.319326010302041,0.518999661028127,0.476093252766395,0.376204815000735,0.575981690532055,0.4677097846759,0.367929611870953,0.567489957480847,0.895256088431479,0.83607564721168,0.954436529651277,0.689828790675834,0.582561587132411,0.797095994219257,0.701103751276117,0.592968212067297,0.809239290484936,0.287997150099932,0.190828806291371,0.385165493908493,0.00397758826154839,-0.00383089591121087,0.0117860724343076,0.510507660480794,0.345820160181835,0.675195160779753,0.468004790734557,0.324297382235098,0.611712199234016,0.0297180788944875,-0.0086882999354366,0.0681244577244116,0,0,0,0.0888558619272677,0.0351235375573122,0.142588186297223,0,0,0,0.0418986763259088,-0.00542649856681129,0.0892238512186289,0,0,0,0.292245428687382,0.158216245370023,0.42627461200474,0.0443556493131803,-0.0183934385343018,0.107104737160662,0.101157129456024,0.0243144595771957,0.177999799334853,0.772174496014134,0.689398472187398,0.85495051984087,0.0595637411386618,0.0213197080696393,0.0978077742076843,0.0159088478624847,-0.00320737953183052,0.0350250752567998,65.9304954517349,36.4131950018569,95.4477959016129,18.2917735512203,14.5186499338444,22.0648971685961,259.220136220182,259.220136220182,259.220136220182,0,0,0,0,0,0,0.963565805834192,0.930370057447405,0.996761554220979,0.602475053615507,0.498099665337977,0.706850441893038,0.265122346905099,0.170683451103737,0.359561242706461,0,0,0,0.867597400520606,0.791956711737232,0.943238089303981,0.56625504001329,0.461851864172999,0.67065821585358,0.263412184030062,0.16951059061759,0.357313777442535,0,0,0,0.829667224043352,0.749083000708276,0.910251447378428,0,0,0,0,0,0,0.132402599479394,0.0567619106960192,0.208043288262768,0.170332775956648,0.0897485526215723,0.250916999291724,0.0809460691055384,0.0310296941355597,0.130862444075517,1.6235114639565,1.03277529429103,2.21424763362196,0.00397758826154839,-0.00383089591121087,0.0117860724343076,2021
"324","JAM",95,"rural","all","3",9.49017391959218,5.97040620578014,13.0099416334042,35.4968143990293,22.044133508704,48.9494952893546,0.355134528600881,0.251739265689411,0.458529791512352,0.106491411785642,0.0328755550211283,0.180107268550155,0.0577171193295064,0.0083896229651788,0.107044615693834,0.604810773860241,0.496679824251563,0.71294172346892,0.716741387849524,0.615125517392833,0.818357258306215,0.461625940386523,0.351907462936383,0.571344417836663,0.487831447550219,0.37750480690002,0.598158088200418,0.315159572774604,0.212078416815415,0.418240728733793,0.949457387936742,0.909058959508239,0.989855816365245,0.389098214363491,0.263321173124615,0.514875255602368,0.423314041043429,0.282712022614263,0.563916059472594,0.121971859477398,0.0516692056937578,0.192274513261039,0.0400964769500758,-0.00978379398835273,0.0899767478885043,0.359095935318662,0.203162470098762,0.515029400538563,0.47962005692167,0.342027499519607,0.617212614323734,0.0353591676377517,-0.00696995004502765,0.077688285320531,0,0,0,0.113561438146602,0.046484289318969,0.180638586974234,0.00841798820512366,-0.00805101419019046,0.0248869906004378,0,0,0,0,0,0,0.210055348317186,0.0542496448400363,0.365861051794336,0,0,0,0.222179820270745,0.0555259445104625,0.388833696031028,0.651146987155704,0.541536971810082,0.760757002501326,0.241346984932232,0.142767822461368,0.339926147403096,0.0177617054431157,-0.00799938935597771,0.0435228002422091,37.0935073084464,26.312551239423,47.8744633774698,25.4962489003139,17.0912473510894,33.9012504495385,112.497697078792,47.1421675164161,177.853226641168,0,0,0,0,0,0,0.90102031204618,0.835034274371538,0.967006349720823,0.495821394633842,0.381189382762615,0.610453406505069,0.249293975509342,0.146817310682289,0.351770640336394,0.0247920835583027,-0.00923934748887026,0.0588235146054757,0.769907453701486,0.674351356563088,0.865463550839885,0.459433749031925,0.346285136290972,0.572582361772878,0.240918740915937,0.139614652316031,0.342222829515843,0.012891466480158,-0.0122288925236196,0.0380118254839356,0.71324395642802,0.610917811054078,0.815570101801962,0.0100257620381713,-0.00955854678244084,0.0296100708587835,0,0,0,0.230092546298514,0.134536449160115,0.325648643436912,0.28675604357198,0.184429898198038,0.389082188945922,0,0,0,1.46202947209311,0.829093990090479,2.09496495409574,0.0101757369248408,-0.0096969584373034,0.0300484322869849,2021
"325","JAM",90,"rural","all","2",8.76445462023481,5.86559882369789,11.6633104167717,26.8007628283697,17.6021754862483,35.9993501704911,0.319552088989943,0.21646330304288,0.422640874937006,0.0532247994114953,0.000421397586440504,0.10602820123655,0.0319873220029442,-0.0038330396723801,0.0678076836782686,0.532411276255245,0.420268878344496,0.644553674165993,0.63375240203568,0.523118802725076,0.744386001346285,0.372776888401438,0.264964783114769,0.480588993688108,0.528859196511642,0.416871353571828,0.640847039451456,0.322117319541871,0.216452398809715,0.427782240274027,0.90163608491308,0.833413707958118,0.969858461868042,0.418816983136435,0.281963754316056,0.555670211956814,0.451204768231808,0.303863636295833,0.598545900167784,0.0966125374537076,0.0287546142338483,0.164470460673567,0.0205076883315385,-0.00790242648265565,0.0489178031457326,0.489288750237755,0.305824661839781,0.67275283863573,0.609116183477266,0.477323154011884,0.740909212942648,0.0425383572942441,-0.00615008999801233,0.0912268045865005,0,0,0,0.128067070164609,0.0545326488341284,0.201601491495089,0,0,0,0,0,0,0,0,0,0.355685591025318,0.16491622809806,0.546454953952577,0.0317254523630641,-0.0298009696199729,0.0932518743461012,0.163665486037488,-0.00514414007476544,0.332475112149741,0.53224721048737,0.417933975497358,0.646560445477381,0.238072503394116,0.139705504392875,0.336439502395357,0.028222223488889,-0.0166063729635966,0.0730508199413746,45.5007939903837,31.6663696615893,59.3352183191781,26.4942311971311,14.2171381554599,38.7713242388023,26.9673856740505,9.06116910085085,44.8736022472501,0,0,0,0,0,0,0.880278225656103,0.814251470599046,0.94630498071316,0.403386743973701,0.28980654744782,0.516966940499583,0.328711769136324,0.220125976567148,0.4372975617055,0.0187228757939489,-0.0175576144401107,0.0550033660280085,0.750821388903974,0.64561447268789,0.856028305120059,0.355676008428171,0.24499755407551,0.466354462780833,0.304825069087702,0.197917648726748,0.411732489448656,0.0186413442651396,-0.0174822400877196,0.0547649286179989,0.679142421781013,0.569746019198781,0.788538824363245,0,0,0,0,0,0,0.249178611096026,0.143971694879941,0.35438552731211,0.320857578218987,0.211461175636755,0.430253980801219,0,0,0,0.793310843430441,0.302331844655746,1.28428984220514,0.00378878023984244,-0.00365972595455772,0.0112372864342426,2021
"326","JAM",67,"rural","all","4",7.16085373078796,3.62500208743329,10.6967053741426,24.0976106080793,13.8157071916365,34.3795140245221,0.302418409097547,0.186537791210084,0.41829902698501,0.0268024968011452,-0.0107648308640069,0.0643698244662974,0.0145344846186582,-0.0138136473846813,0.0428826166219977,0.480087454860138,0.346570027586439,0.613604882133836,0.627058770236044,0.48618484276244,0.767932697709648,0.329220905898693,0.210069600400714,0.448372211396671,0.498319904335591,0.364544805228016,0.632095003443166,0.323228289355866,0.202607665988467,0.443848912723265,0.827540810234284,0.715620704610348,0.939460915858219,0.546163549830809,0.385440215152452,0.706886884509165,0.524675957229336,0.350573207044662,0.69877870741401,0.16072112384756,0.0627086626238842,0.258733585071237,0.0161026944166474,-0.0152542697302173,0.0474596585635122,0.465776252480051,0.247315316021685,0.684237188938418,0.529553239022793,0.351189252258097,0.707917225787489,0.02016207296009,-0.007798146315662,0.048122292235842,0.0125965337849316,-0.0120198772739958,0.037212944843859,0.142922320362107,0.0419245619759873,0.243920078748227,0,0,0,0,0,0,0,0,0,0.192924898094297,0.0180803868899535,0.367769409298641,0,0,0,0.108569281740716,-0.0181745583324452,0.235313121813876,0.568168401095502,0.426386538482498,0.709950263708506,0.244593337269099,0.120227760535789,0.368958914002409,0,0,0,36.722317830718,25.8320946751057,47.6125409863302,20.4234126003233,13.2779142609627,27.5689109396838,76.5743904331892,22.7172494286773,130.431531437701,0,0,0,0,0,0,0.900771378069346,0.814626435790785,0.986916320347908,0.591222867767164,0.456611003170641,0.725834732363687,0.16065693494299,0.0715865685278356,0.249727301358144,0.0563417882362062,-0.0243871062121285,0.137070682684541,0.80822159094636,0.704918860440648,0.911524321452073,0.532763869065449,0.396329396123506,0.669198342007392,0.146423700481632,0.0615331734299247,0.231314227533338,0.0549883669737894,-0.0238703098943658,0.133847043841945,0.73417593652087,0.613183345587061,0.855168527454679,0.0076002886270531,-0.00732686692016718,0.0225274441742734,0,0,0,0.19177840905364,0.0884756785479275,0.295081139559352,0.26582406347913,0.144831472545321,0.386816654412939,0.0378761911629757,-0.0155083959045389,0.0912607782304903,2.24498919235241,1.31811059232008,3.17186779238474,0,0,0,2021
"327","JAM",85,"urban","all","1",6.60368236091499,4.19331647740047,9.01404824442951,19.3769795117544,12.7298467787514,26.0241122447573,0.370135627706658,0.253857507339767,0.486413748073548,0.154257200926407,0.061261764920936,0.247252636931879,0.0110808771744488,-0.0105690353506378,0.0327307896995354,0.592781084538328,0.474534334572181,0.711027834504475,0.767576703169482,0.664486838275402,0.870666568063563,0.524392828633065,0.404055574785467,0.644730082480662,0.388680646571618,0.270914749667992,0.506446543475244,0.244024797621085,0.140282049186481,0.34776754605569,0.913073475204683,0.853460196417068,0.972686753992298,0.380606026366938,0.247807819175809,0.513404233558068,0.396455937780889,0.255815716131954,0.537096159429824,0.152116355945473,0.070003820692467,0.23422889119848,0.0417867305236879,-0.00273193952756238,0.0863054005749382,0.546708379760041,0.374553065962642,0.71886369355744,0.60322950149507,0.468033454249557,0.738425548740583,0.00437595473900553,-0.00423069113675178,0.0129826006147628,0,0,0,0.146140616931412,0.0527757566394816,0.239505477223343,0,0,0,0,0,0,0,0,0,0.214757822930975,0.0180527295742688,0.411462916287681,0,0,0,0.0163762903134493,-0.0162534971268406,0.0490060777537393,0.741417599374855,0.633898652971513,0.848936545778197,0.116647484537129,0.0428851434892582,0.190409825584999,0.00430522572884524,-0.00416290519204222,0.0127733566497327,28.1836598072627,20.8963904788548,35.4709291356706,24.1596438856341,12.7430065745904,35.5762811966778,14.9056428631088,-2.65910490197953,32.4703906281972,0,0,0,0,0,0,0.82857389700861,0.739634699165543,0.917513094851678,0.525485797569626,0.400899923681022,0.650071671458229,0.292951566088676,0.183435386074596,0.402467746102757,0,0,0,0.818437363658302,0.714765512535302,0.922109214781302,0.446254278392509,0.323684697227004,0.568823859558013,0.216717750354676,0.121609803200838,0.311825697508514,0,0,0,0.662972028747185,0.544644756570172,0.781299300924197,0.0135854213762692,-0.012890707897972,0.0400615506505105,0,0,0,0.181562636341698,0.0778907852186979,0.285234487464698,0.337027971252815,0.218700699075803,0.455355243429828,0.0265459365026382,-0.00424138506201005,0.0573332580672864,1.8276003056354,1.05847464523389,2.5967259660369,0.00198384276082516,-0.00192725195200759,0.00589493747365791,2021
"328","JAM",42,"urban","all","4",10.0489009502044,6.7388447363744,13.3589571640344,37.1994972472045,23.6318982174731,50.7670962769359,0.690448104535001,0.536385522836891,0.844510686233112,0,0,0,0.00787263873435619,-0.00769833675299946,0.0234436142217119,0.746292292965015,0.609963712306374,0.882620873623656,0.886185510627582,0.774153832515476,0.998217188739687,0.690448104535001,0.536385522836891,0.844510686233112,0.293779458130624,0.141893765848274,0.445665150412974,0.23793526970061,0.104698996555476,0.371171542845744,0.984227562665626,0.953275017253703,1.01518010807755,0.484681647767661,0.262372496818882,0.70699079871644,0.49962928473415,0.27312741674031,0.72613115272799,0.325186502517773,0.114291798316541,0.536081206719004,0,0,0,0.468807089967781,0.235762010784826,0.701852169150735,0.493610724485738,0.268231694254636,0.718989754716839,0.0465760145069789,-0.0179312649793198,0.111083293993278,0.0571915761142031,-0.0502563727262673,0.164639524954673,0.0680812023914805,-0.0145468002181656,0.150709205001127,0,0,0,0,0,0,0.0519573864381906,-0.0493055645861892,0.15322033746257,0.218812528421191,-0.0237403505245133,0.461365407366896,0.0812848048148499,-0.0723621158993728,0.234931725529073,0.099467089054498,-0.0389884401203485,0.237922618229345,0.751430307650314,0.582957405909532,0.919903209391096,0.0830510680184376,-0.0143492606730958,0.180451396709971,0,0,0,44.1807616738388,33.0942199060067,55.2673034416709,31.9924555182211,12.1253069326107,51.8596041038316,160.239828772831,53.4611742244809,267.018483321181,0,0,0,0,0,0,0.94107644182453,0.871256285107198,1.01089659854186,0.487500674208411,0.30078375334914,0.674217595067683,0.249579720978316,0.0793959158930297,0.419763526063603,0,0,0,0.737080395186728,0.557289897715479,0.916870892657976,0.453664472703392,0.273298298125544,0.634030647281239,0.241816071919003,0.0760210049382795,0.407611138899726,0,0,0,0.695480544622394,0.516380364388799,0.87458072485599,0.0292199409170558,-0.0273243401157649,0.0857642219498766,0,0,0,0.262919604813272,0.0831291073420241,0.442710102284521,0.304519455377606,0.12541927514401,0.483619635611201,0.00884722978409303,-0.00862767384539736,0.0263221334135834,1.44356648936366,0.585168245703677,2.30196473302363,0,0,0,2021
